,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
4454,2,2015-06-01 00:01:36,2015-06-01 00:11:45,1,1.5,-73.99108123779298,40.749488830566406,1,N,-73.97815704345702,40.73732376098633,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
4455,2,2015-06-01 00:01:38,2015-06-01 00:09:15,5,1.79,-74.00283813476561,40.72359085083008,1,N,-74.00740051269531,40.741226196289055,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62
4456,2,2015-06-01 00:01:39,2015-06-01 00:19:54,3,10.2,-73.97868347167967,40.724342346191406,1,N,-73.9403076171875,40.85124969482422,1,28.5,0.5,0.5,0.0,0.0,0.3,29.8
4457,2,2015-06-01 00:01:40,2015-06-01 00:24:13,1,3.96,-73.978271484375,40.78683853149414,1,N,-73.97195434570312,40.745769500732415,1,17.0,0.5,0.5,2.2,0.0,0.3,20.5
4458,2,2015-06-01 00:01:41,2015-06-01 00:11:11,2,2.51,-73.94994354248048,40.77631759643555,1,N,-73.94967651367188,40.80292510986328,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8
4459,2,2015-06-01 00:01:43,2015-06-01 00:09:49,5,2.44,-73.98497009277344,40.719200134277344,1,N,-73.97364807128906,40.748191833496094,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
4460,1,2015-06-01 00:01:46,2015-06-01 00:09:22,1,1.7,-73.9908676147461,40.76087951660156,1,N,-73.97201538085938,40.76283645629882,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
4461,2,2015-06-01 00:01:49,2015-06-01 00:04:23,2,0.42,-73.95254516601561,40.78681182861328,1,N,-73.95457458496092,40.78247833251953,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3
4462,2,2015-06-01 00:01:51,2015-06-01 00:15:55,1,2.09,-73.9939727783203,40.75123977661133,1,N,-73.97461700439453,40.736133575439446,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
4463,2,2015-06-01 00:01:52,2015-06-01 00:13:32,1,1.99,-73.98918914794923,40.74543380737305,1,N,-74.00441741943358,40.723140716552734,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
4464,2,2015-06-01 00:01:53,2015-06-01 00:10:22,1,2.17,-73.98222351074217,40.77568817138672,1,N,-73.9826889038086,40.75137710571289,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
4465,1,2015-06-01 00:01:54,2015-06-01 00:02:16,1,0.0,-73.99559020996092,40.764545440673835,2,N,-73.99560546875,40.76457977294922,1,52.0,0.0,0.5,8.8,0.0,0.3,61.6
4466,2,2015-06-01 00:01:55,2015-06-01 00:09:50,1,1.64,-73.99394226074217,40.75146865844727,1,N,-73.99163818359375,40.767845153808594,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
4467,2,2015-06-01 00:01:57,2015-06-01 00:05:33,1,0.59,-74.0022964477539,40.714859008789055,1,N,-73.9954605102539,40.719341278076165,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54
4468,1,2015-06-01 00:01:57,2015-06-01 00:04:51,1,0.6,-73.93507385253906,40.79642868041992,1,N,-73.93513488769531,40.80345916748047,1,4.5,0.5,0.5,1.7,0.0,0.3,7.5
4469,1,2015-06-01 00:01:58,2015-06-01 00:07:26,1,1.2,-73.99140930175781,40.74953079223633,1,N,-74.00254821777344,40.7337303161621,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
4470,2,2015-06-01 00:02:00,2015-06-01 00:11:45,1,1.9,-73.98956298828125,40.73912811279297,1,N,-73.97798156738281,40.72113037109375,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3
4471,1,2015-06-01 00:02:02,2015-06-01 00:06:40,1,1.2,-73.9779281616211,40.7420768737793,1,N,-73.98243713378906,40.72797393798828,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
4472,2,2015-06-01 00:02:02,2015-06-01 00:07:50,1,1.37,-73.9985122680664,40.74047088623047,1,N,-74.0090103149414,40.72628021240234,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
4473,2,2015-06-01 00:02:03,2015-06-01 00:48:51,1,16.61,-73.78247833251953,40.644508361816406,2,N,-74.00312805175781,40.7369384765625,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
4474,1,2015-06-01 00:02:04,2015-06-01 00:06:20,1,0.6,-73.99992370605469,40.72875595092773,1,N,-73.99565124511719,40.72337341308594,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
4475,1,2015-06-01 00:02:06,2015-06-01 00:22:10,1,8.4,-73.97779083251953,40.68474578857422,1,N,-73.87862396240233,40.74996948242188,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36
4476,2,2015-06-01 00:02:07,2015-06-01 00:17:37,2,4.98,-74.00218200683594,40.72819900512695,1,N,-73.9545669555664,40.78385162353516,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
4477,1,2015-06-01 00:02:07,2015-06-01 00:12:04,1,2.5,-73.98792266845702,40.659713745117195,1,N,-73.96259307861328,40.6596794128418,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
4478,1,2015-06-01 00:02:09,2015-06-01 00:08:48,1,1.5,-73.97434234619139,40.7830810546875,1,N,-73.96350860595702,40.769355773925774,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0
4479,2,2015-06-01 00:02:10,2015-06-01 00:15:54,1,3.05,-74.00589752197266,40.73563003540039,1,N,-73.96949005126953,40.754100799560554,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
4480,2,2015-06-01 00:02:11,2015-06-01 00:22:53,3,13.84,-73.87313079833984,40.77418899536133,1,N,-74.00092315673827,40.70907974243164,1,37.0,0.5,0.5,7.66,0.0,0.3,45.96
4481,1,2015-06-01 00:02:11,2015-06-01 00:04:30,1,0.6,-73.99409484863281,40.75111389160156,1,N,-73.9905776977539,40.75868988037109,1,4.0,0.5,0.5,0.0,0.0,0.3,5.3
4482,1,2015-06-01 00:02:13,2015-06-01 00:16:54,4,6.7,-73.8730239868164,40.77411651611328,1,N,-73.95690155029298,40.72924423217773,1,20.5,0.5,0.5,4.36,0.0,0.3,26.16
4483,1,2015-06-01 00:02:14,2015-06-01 00:10:26,1,1.7,-73.99323272705078,40.7470703125,1,N,-73.98619842529298,40.76015853881836,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
4484,2,2015-06-01 00:01:28,2015-06-01 00:18:27,6,7.4,-73.98896026611328,40.7269401550293,1,N,-73.89134979248048,40.743061065673835,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8
4485,1,2015-06-01 00:01:29,2015-06-01 00:05:41,1,0.6,-73.98334503173827,40.760345458984375,1,N,-73.9814224243164,40.76448059082031,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
4486,1,2015-06-01 00:01:31,2015-06-01 00:13:03,1,3.6,-73.97772979736328,40.75227737426758,1,N,-73.97266387939453,40.793113708496094,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
4487,2,2015-06-01 00:01:34,2015-06-01 00:11:44,6,2.09,-73.9885025024414,40.7565803527832,1,N,-74.00565338134764,40.74026107788086,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8
4488,1,2015-06-01 00:01:35,2015-06-01 00:12:44,2,3.0,-73.98278045654298,40.74497222900391,1,N,-74.00415802001953,40.70758819580078,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
4489,1,2015-06-01 00:01:35,2015-06-01 00:09:33,1,1.8,-73.99413299560547,40.75115585327149,1,N,-73.98883056640625,40.73744201660156,1,8.0,0.5,0.5,1.5,0.0,0.3,10.8
4490,2,2015-06-01 00:01:36,2015-06-01 00:02:59,2,0.56,-73.9646987915039,40.7559814453125,1,N,-73.95884704589844,40.7607307434082,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76
4491,2,2015-06-01 00:01:38,2015-06-01 00:24:13,1,14.22,-73.7825927734375,40.64452362060546,1,N,-73.90814208984375,40.76556396484375,1,39.0,0.5,0.5,8.06,0.0,0.3,48.36
4492,2,2015-06-01 00:01:39,2015-06-01 00:12:34,2,3.3,-73.98648834228516,40.746280670166016,1,N,-73.95431518554686,40.777996063232415,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
4493,1,2015-06-01 00:01:40,2015-06-01 00:15:58,1,2.7,-73.88322448730467,40.75573348999024,1,N,-73.92427062988281,40.761505126953125,1,12.5,0.5,0.5,1.23,0.0,0.3,15.03
4494,1,2015-06-01 00:01:41,2015-06-01 00:26:56,1,13.7,-73.87450408935547,40.77404022216797,1,N,-73.730712890625,40.655033111572266,2,38.5,0.5,0.5,0.0,0.0,0.3,39.8
4495,2,2015-06-01 00:01:43,2015-06-01 00:06:02,1,0.69,-73.9985122680664,40.739891052246094,1,N,-73.99258422851561,40.734657287597656,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
4496,1,2015-06-01 00:01:46,2015-06-01 00:05:13,1,0.5,-74.00762176513672,40.741256713867195,1,N,-74.00377655029298,40.73833847045898,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
4497,2,2015-06-01 00:01:47,2015-06-01 00:22:44,2,8.05,-74.00267028808594,40.73419189453125,1,N,-73.97901916503906,40.643062591552734,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56
4498,2,2015-06-01 00:01:48,2015-06-01 00:34:43,5,7.77,-73.9973373413086,40.75632858276367,1,N,-73.92608642578125,40.69388961791992,1,28.0,0.5,0.5,5.0,0.0,0.3,34.3
4499,1,2015-06-01 00:01:50,2015-06-01 00:05:52,1,0.8,-73.92091369628906,40.7002182006836,1,N,-73.92886352539062,40.70682144165039,1,5.0,0.5,0.5,1.55,0.0,0.3,7.85
4500,1,2015-06-01 00:01:52,2015-06-01 00:06:28,1,1.0,-73.99071502685547,40.73405456542969,1,N,-74.00264739990233,40.72510147094727,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
4501,1,2015-06-01 00:01:53,2015-06-01 00:20:14,1,3.5,-73.99469757080078,40.75049591064453,1,N,-73.95256805419923,40.76660919189453,1,14.5,0.5,0.5,4.0,0.0,0.3,19.8
4502,1,2015-06-01 00:01:54,2015-06-01 00:32:04,1,7.0,-74.00582122802734,40.736427307128906,1,N,-73.92436218261719,40.76823425292969,1,25.0,0.5,0.5,4.0,0.0,0.3,30.3
4503,1,2015-06-01 00:01:55,2015-06-01 00:06:38,2,0.6,-73.95507049560547,40.77939224243164,1,N,-73.94890594482422,40.7735595703125,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
4504,1,2015-06-01 00:01:56,2015-06-01 00:11:27,1,2.5,-73.99889373779298,40.72774887084961,1,N,-74.00435638427734,40.75248336791992,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
4505,2,2015-06-01 00:01:57,2015-06-01 00:18:20,1,4.79,-73.97114562988281,40.79457092285156,1,N,-73.93780517578125,40.842655181884766,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
4506,1,2015-06-01 00:01:58,2015-06-01 00:10:06,2,1.7,0.0,0.0,1,N,0.0,0.0,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
4507,2,2015-06-01 00:02:00,2015-06-01 00:20:17,1,4.08,-73.98377227783203,40.7301139831543,1,N,-73.9449462890625,40.69586563110352,1,16.0,0.5,0.5,3.0,0.0,0.3,20.3
4508,1,2015-06-01 00:02:02,2015-06-01 00:12:10,1,2.4,-73.9807891845703,40.76411056518555,1,N,-73.9560546875,40.785659790039055,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
4509,1,2015-06-01 00:02:02,2015-06-01 00:11:52,1,1.5,-73.98524475097656,40.71891784667969,1,N,-73.99581909179686,40.73284149169922,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3
4510,1,2015-06-01 00:02:04,2015-06-01 00:05:24,1,0.8,-73.98809051513672,40.76470184326172,1,N,-73.99611663818358,40.753520965576165,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
4511,1,2015-06-01 00:02:06,2015-06-01 00:14:26,1,3.3,-73.99012756347656,40.75710678100586,1,N,-73.95020294189453,40.7757682800293,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
4512,1,2015-06-01 00:02:06,2015-06-01 00:03:55,1,0.3,-74.01425933837889,40.70389175415039,1,N,-74.00972747802734,40.703567504882805,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
4513,2,2015-06-01 00:02:07,2015-06-01 00:11:55,5,3.13,-73.96617126464845,40.75835800170898,1,N,-73.97628021240233,40.72225570678711,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
4514,1,2015-06-01 00:02:02,2015-06-01 00:18:35,1,5.3,-73.99085235595702,40.76121520996094,1,Y,-73.94097137451173,40.80843353271485,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
4515,2,2015-06-01 00:02:09,2015-06-01 00:21:52,1,3.94,-73.9844207763672,40.6634178161621,1,N,-73.97029876708984,40.68513107299805,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
4516,1,2015-06-01 00:02:09,2015-06-01 00:05:13,1,0.6,-73.97766876220702,40.75286483764648,1,N,-73.97431945800781,40.76153564453125,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4517,1,2015-06-01 00:02:11,2015-06-01 00:25:24,1,6.1,-74.00253295898438,40.73964691162109,1,N,-73.92752838134764,40.692649841308594,1,21.0,0.5,0.5,4.45,0.0,0.3,26.75
4518,1,2015-06-01 00:02:11,2015-06-01 00:06:10,4,0.5,-73.9810791015625,40.759368896484375,1,N,-73.98252868652342,40.76448822021485,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4519,1,2015-06-01 00:02:13,2015-06-01 00:09:00,1,1.9,-73.9807357788086,40.780006408691406,1,N,-73.96870422363281,40.80409240722656,1,8.0,0.5,0.5,2.3,0.0,0.3,11.6
4520,1,2015-06-01 00:02:14,2015-06-01 00:04:41,1,0.8,-74.0045394897461,40.747840881347656,1,N,-73.99642944335938,40.758167266845696,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
4521,2,2015-06-01 00:02:14,2015-06-01 00:11:41,1,1.6,-73.93762969970702,40.74882125854492,1,N,-73.91278839111328,40.75926971435546,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4522,2,2015-06-01 00:01:24,2015-06-01 00:36:02,1,9.52,-73.98847961425781,40.756790161132805,1,N,-73.91398620605469,40.68220901489258,2,32.5,0.5,0.5,0.0,0.0,0.3,33.8
4523,2,2015-06-01 00:01:25,2015-06-01 00:08:21,1,1.6,-73.98538208007811,40.753719329833984,1,N,-73.98490142822266,40.76858901977539,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4524,1,2015-06-01 00:01:27,2015-06-01 00:16:16,1,8.4,-73.88534545898438,40.77310562133789,1,N,-73.98712158203125,40.71896362304688,1,25.0,0.5,0.5,4.0,0.0,0.3,30.3
4525,2,2015-06-01 00:01:27,2015-06-01 00:20:38,1,6.05,-73.96803283691406,40.76129531860352,1,N,-73.89922332763672,40.710060119628906,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3
4526,2,2015-06-01 00:01:28,2015-06-01 00:08:24,1,2.22,-73.9720001220703,40.79176712036133,1,N,-73.94475555419923,40.79990005493164,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4527,1,2015-06-01 00:01:31,2015-06-01 00:17:11,2,3.5,-74.00409698486328,40.742225646972656,1,N,-73.95974731445312,40.758106231689446,1,13.0,0.5,0.5,4.29,0.0,0.3,18.59
4528,2,2015-06-01 00:01:33,2015-06-01 00:09:08,6,1.52,-73.98722076416014,40.750919342041016,1,N,-73.96595001220702,40.75561141967773,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4529,1,2015-06-01 00:01:34,2015-06-01 00:20:57,1,8.5,-73.87076568603516,40.7736930847168,1,N,-73.96595764160156,40.79228973388672,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56
4530,2,2015-06-01 00:01:35,2015-06-01 00:06:22,6,0.73,-73.95391082763672,40.781837463378906,1,N,-73.95714569091797,40.78298568725586,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4531,1,2015-06-01 00:01:35,2015-06-01 00:08:09,4,1.9,-74.00570678710938,40.74062347412109,1,N,-73.98624420166014,40.75897216796875,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4532,1,2015-06-01 00:01:37,2015-06-01 00:26:03,2,4.5,-74.00115203857422,40.73102569580078,1,N,-74.01599884033203,40.71075439453125,1,19.5,0.5,0.5,3.0,0.0,0.3,23.8
4533,1,2015-06-01 00:01:38,2015-06-01 00:01:53,1,0.0,-74.00548553466798,40.7115478515625,2,N,-74.00566101074217,40.71176528930664,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35
4534,2,2015-06-01 00:01:40,2015-06-01 00:16:56,1,3.01,-73.9919662475586,40.750686645507805,1,N,-73.96309661865233,40.77203750610352,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
4535,1,2015-06-01 00:01:41,2015-06-01 00:07:48,1,1.7,-73.99168395996092,40.715797424316406,1,N,-73.99208068847656,40.7345085144043,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
4536,2,2015-06-01 00:01:42,2015-06-01 00:17:14,3,3.02,-74.00338745117188,40.74906539916992,1,N,-73.98101806640625,40.72535705566406,1,13.0,0.5,0.5,2.0,0.0,0.3,16.3
4537,2,2015-06-01 00:01:45,2015-06-01 00:21:46,1,5.21,-73.92236328125,40.689720153808594,1,N,-73.99713897705078,40.72770690917969,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75
4538,1,2015-06-01 00:01:46,2015-06-01 00:10:37,1,1.8,-73.99128723144531,40.751628875732415,1,N,-73.98097991943358,40.73397064208984,1,8.5,0.5,0.5,2.0,0.0,0.3,11.8
4539,1,2015-06-01 00:01:50,2015-06-01 00:31:47,1,6.5,-74.0082015991211,40.748653411865234,1,N,-73.92884826660156,40.70465850830078,1,25.0,0.5,0.5,5.25,0.0,0.3,31.55
4540,1,2015-06-01 00:01:51,2015-06-01 00:35:48,1,18.1,-73.78253936767578,40.64460372924805,2,N,-73.98244476318358,40.72029876708984,1,52.0,0.0,0.5,10.0,0.0,0.3,62.8
4541,1,2015-06-01 00:01:52,2015-06-01 00:06:04,1,1.0,-73.98888397216798,40.72189712524414,1,N,-73.9773941040039,40.729122161865234,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
4542,1,2015-06-01 00:01:54,2015-06-01 00:20:27,2,4.0,-74.00646209716798,40.73332595825195,1,N,-73.99053192138672,40.74630355834961,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3
4543,2,2015-06-01 00:01:55,2015-06-01 00:10:48,3,1.89,-73.97569274902342,40.78670883178711,1,N,-73.9543228149414,40.77220916748047,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
4544,1,2015-06-01 00:01:56,2015-06-01 00:16:08,1,5.1,-73.99317932128906,40.68992233276367,1,N,-73.97529602050781,40.73000717163086,1,17.0,0.5,0.5,3.65,0.0,0.3,21.95
4545,2,2015-06-01 00:01:57,2015-06-01 00:12:35,1,1.98,-73.98609924316406,40.74746322631836,1,N,-73.98375701904298,40.76766586303711,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
4546,2,2015-06-01 00:01:58,2015-06-01 00:18:20,2,8.77,-73.88527679443358,40.772979736328125,1,N,-73.959716796875,40.7627182006836,1,25.5,0.5,0.5,5.0,5.54,0.3,37.34
4547,1,2015-06-01 00:01:59,2015-06-01 00:07:58,2,0.9,-74.00566101074217,40.717967987060554,1,N,-73.99513244628906,40.726051330566406,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
4548,1,2015-06-01 00:02:01,2015-06-01 00:23:35,1,9.2,-73.87450408935547,40.77404022216797,1,N,-73.99016571044923,40.73465347290039,1,27.0,0.5,0.5,6.75,5.54,0.3,40.59
4549,1,2015-06-01 00:02:02,2015-06-01 00:31:52,1,15.7,-73.99665832519531,40.7165641784668,1,N,-73.7939453125,40.69261932373047,3,43.0,0.5,0.5,0.0,0.0,0.3,44.3
4550,2,2015-06-01 00:02:02,2015-06-01 00:38:50,5,24.97,-73.7824478149414,40.64455032348633,1,N,-73.99030303955078,40.660301208496094,2,66.5,0.5,0.5,0.0,0.0,0.3,67.8
4551,2,2015-06-01 00:02:04,2015-06-01 00:25:45,6,9.79,-73.87077331542967,40.77379989624024,1,N,-73.97606658935547,40.778911590576165,1,29.0,0.5,0.5,7.17,5.54,0.3,43.01
4552,1,2015-06-01 00:02:06,2015-06-01 00:10:03,1,2.2,-73.98776245117188,40.72947311401367,1,N,-73.97430419921875,40.75653839111328,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
4553,2,2015-06-01 00:02:07,2015-06-01 00:08:03,1,0.9,-73.95566558837889,40.76407623291016,1,N,-73.96784210205078,40.76298141479492,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4554,2,2015-06-01 00:02:08,2015-06-01 00:07:31,1,2.3,-73.97538757324217,40.7613525390625,1,N,-74.00081634521484,40.74466323852539,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4555,2,2015-06-01 00:02:09,2015-06-01 00:26:52,1,11.02,-73.87446594238281,40.77391815185546,1,N,-73.9864730834961,40.75853729248047,1,32.5,0.5,0.5,5.2,5.54,0.3,44.54
4556,2,2015-06-01 00:02:10,2015-06-01 00:10:22,1,1.48,-73.97965240478516,40.73281097412109,1,N,-73.9890899658203,40.720409393310554,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
4557,1,2015-06-01 00:02:11,2015-06-01 00:06:08,1,1.1,-73.98884582519531,40.75791931152344,1,N,-74.00186920166014,40.7515869140625,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
4558,2,2015-06-01 00:02:13,2015-06-01 00:19:00,5,4.78,-73.97840118408203,40.75027847290039,1,N,-73.96533203125,40.80366134643555,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
4559,1,2015-06-01 00:02:14,2015-06-01 00:10:19,1,2.3,-73.99480438232422,40.72479248046875,1,N,-73.97707366943358,40.75240707397461,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
4560,2,2015-06-01 00:02:17,2015-06-01 00:05:54,1,1.06,-74.00441741943358,40.74184036254882,1,N,-73.99494171142578,40.75030899047852,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
4561,2,2015-06-01 00:02:18,2015-06-01 00:11:44,2,2.7,-74.01496124267578,40.71434020996094,1,N,-73.98666381835938,40.71075439453125,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
4562,2,2015-06-01 00:02:19,2015-06-01 00:27:07,1,10.41,-73.9268035888672,40.75735092163086,1,N,-73.95909118652342,40.675678253173835,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16
4563,2,2015-06-01 00:02:21,2015-06-01 00:11:52,1,1.88,-74.0068130493164,40.7408332824707,1,N,-73.98991394042967,40.758350372314446,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3
4564,1,2015-06-01 00:02:22,2015-06-01 00:23:00,1,7.7,-73.88542938232422,40.77311706542969,1,N,-73.97797393798828,40.75171661376953,1,24.5,0.5,0.5,1.0,5.54,0.3,32.34
4565,1,2015-06-01 00:02:23,2015-06-01 00:12:22,2,1.8,-74.00785064697266,40.740589141845696,1,N,-73.98506927490233,40.74626541137695,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4566,1,2015-06-01 00:02:24,2015-06-01 00:18:46,1,4.1,-73.97699737548828,40.77992630004882,1,N,-73.94895172119139,40.82671737670898,1,15.5,0.5,0.5,2.0,0.0,0.3,18.8
4567,1,2015-06-01 00:02:25,2015-06-01 00:12:38,1,3.0,-74.01712799072266,40.70849609375,1,N,-74.00100708007811,40.7391357421875,1,11.5,0.5,0.5,2.0,0.0,0.3,14.8
4568,2,2015-06-01 00:02:26,2015-06-01 00:12:45,1,3.15,-73.98770904541014,40.72412872314453,1,N,-73.98155975341797,40.75896835327149,1,11.5,0.5,0.5,3.84,0.0,0.3,16.64
4569,2,2015-06-01 00:02:28,2015-06-01 00:19:45,2,4.26,-73.9558334350586,40.77964019775391,1,N,-73.91960144042967,40.743350982666016,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
4570,1,2015-06-01 00:02:28,2015-06-01 00:10:22,1,1.9,-73.9862289428711,40.75891876220703,1,N,-74.00228881835938,40.73453521728516,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4571,2,2015-06-01 00:02:29,2015-06-01 00:21:38,1,4.38,-73.998291015625,40.72390365600586,1,N,-73.99180603027342,40.77072143554688,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96
4572,1,2015-06-01 00:02:31,2015-06-01 00:19:54,1,7.6,-73.87455749511719,40.77408218383789,1,N,-73.95248413085938,40.791622161865234,1,23.0,0.5,0.5,5.95,5.54,0.3,35.79
4573,2,2015-06-01 00:02:32,2015-06-01 00:35:58,5,17.11,-73.7884063720703,40.64096832275391,2,N,-73.99449157714845,40.75525665283203,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8
4574,2,2015-06-01 00:02:33,2015-06-01 00:06:51,1,0.84,-74.00000762939453,40.73883056640625,1,N,-74.00434875488281,40.73345947265625,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
4575,1,2015-06-01 00:02:34,2015-06-01 00:05:44,1,0.5,-73.97853088378906,40.752872467041016,1,N,-73.98488616943358,40.75750350952149,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4576,2,2015-06-01 00:02:36,2015-06-01 00:18:34,1,8.22,-73.87322235107422,40.7739486694336,1,N,-73.95630645751953,40.77566146850586,1,24.0,0.5,0.5,6.17,5.54,0.3,37.01
4577,2,2015-06-01 00:02:36,2015-06-01 00:06:00,1,0.58,-73.98594665527344,40.75955581665039,1,N,-73.99159240722656,40.756446838378906,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
4578,2,2015-06-01 00:02:37,2015-06-01 00:07:16,1,0.97,-73.98989868164062,40.73451614379882,1,N,-73.98333740234375,40.7445068359375,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
4579,2,2015-06-01 00:02:37,2015-06-01 00:45:15,1,20.79,-73.78482055664062,40.648601531982415,2,N,-74.00533294677734,40.72093963623047,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
4580,2,2015-06-01 00:02:39,2015-06-01 00:05:54,1,0.93,-73.98783874511719,40.74392318725586,1,N,-73.985595703125,40.75251388549805,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
4581,1,2015-06-01 00:02:40,2015-06-01 00:08:19,1,1.8,-73.96168518066406,40.7957878112793,1,N,-73.95941162109375,40.777809143066406,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4582,2,2015-06-01 00:02:41,2015-06-01 00:15:00,5,3.3,-73.95601654052734,40.71942901611328,1,N,-73.99095916748048,40.726909637451165,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
4583,1,2015-06-01 00:02:42,2015-06-01 00:03:38,1,37.2,-73.55015563964844,41.043472290039055,5,N,-73.55010223388672,41.043495178222656,1,184.0,0.0,0.0,20.0,5.84,0.3,210.14
4584,1,2015-06-01 00:02:44,2015-06-01 00:05:08,1,0.5,-73.99757385253906,40.74638366699219,1,N,-73.9920196533203,40.7534408569336,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
4585,1,2015-06-01 00:02:45,2015-06-01 00:07:38,1,0.5,-73.99163055419923,40.72638320922852,1,N,-73.99956512451173,40.72853469848633,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
